,embedding,node_id
339,"[ 2.5893414   0.4825674   2.97949338  0.31532958  0.69085157  0.          2.3876996
  0.          2.41970682  0.04158434  2.73087406  0.39289722  0.
  2.34231067  0.85647565  4.14017868  2.98514462  0.          0.
  1.15868747  1.23671544  0.90639263  1.9691751   1.95981419  0.          0.
  0.          0.94864774  0.          0.04762109  0.          0.99819106]",217
340,"[ 2.02368617  0.13190624  2.43925548  0.6940673   0.71287912  0.
  2.00170374  0.          1.92043221  0.17326529  2.3306601   0.05868307
  0.          2.13988924  0.86175263  3.49750996  2.53647065  0.          0.
  0.88088679  1.03672791  0.73297489  2.17814136  1.87185216  0.          0.
  0.          0.85643685  0.          0.          0.          0.62865663]",218
341,"[ 2.30129457  0.          1.86964715  0.40894714  0.88715875  0.
  1.83542275  0.          2.16647029  0.31470057  2.9639163   0.28750676
  0.          1.86963379  0.74643981  3.41677117  2.74592686  0.          0.
  0.48057848  1.36924005  0.72538888  1.73369157  2.04531527  0.          0.
  0.          0.62226266  0.          0.          0.          1.3569603 ]",974
342,"[ 2.07841349  0.21697672  2.06779599  0.5511266   0.56501114  0.
  1.78851664  0.          2.47037292  0.26467419  2.39979339  0.24256453
  0.          1.67728758  0.55135584  3.21289015  2.30361962  0.          0.
  0.87509632  0.9781574   0.42912704  1.59437025  1.94871366  0.          0.
  0.          0.67593342  0.          0.27071956  0.          0.98372847]",975
343,"[ 1.47907948  0.18900207  1.89738703  0.72622997  0.65748781  0.
  1.55538464  0.          1.74236774  0.06667788  1.92452002  0.36122727
  0.          1.69147158  0.83425397  3.14810729  2.42617393  0.          0.
  0.80655038  1.01023126  0.59776014  1.64226913  1.55171645  0.          0.
  0.          0.91183317  0.          0.27161866  0.          0.79655439]",266
344,"[ 1.501531    0.04622717  1.81004369  0.33364221  0.41042954  0.
  1.48845613  0.          1.60883284  0.18630035  1.94817233  0.34789446
  0.          1.69736385  0.866979    3.00997233  2.10398197  0.          0.
  0.83550996  0.98888063  0.56998396  1.63408411  1.47854793  0.          0.
  0.          0.68287647  0.          0.13651143  0.          0.6829747 ]",272
345,"[ 1.90465224  0.47924531  2.14387798  0.63722312  0.54139227  0.
  1.85807037  0.          2.34412932  0.15301487  2.41021872  0.45633912
  0.          1.66597831  0.82873046  3.65177059  2.86673069  0.          0.
  0.51818651  1.05485964  0.63838708  2.04466486  1.80080235  0.          0.
  0.          0.78890675  0.          0.21241489  0.          1.1203618 ]",976
346,"[ 2.489712    0.12453212  3.49397087  0.79183412  1.18976486  0.          3.0630343
  0.          3.91812658  0.          2.76445198  0.          0.          1.2910614
  0.          3.5996089   3.0941534   0.          0.          0.35118693
  1.51019681  1.89320505  1.02576268  1.51939332  0.          0.
  0.38410026  1.4356997   0.          0.85848284  0.08518208  2.17789793]",219
347,"[ 2.9144938   0.          3.51893234  0.8524887   1.56259477  0.
  3.26590776  0.          4.4898138   0.          3.1489017   0.          0.
  1.50326335  0.17291185  4.07013941  3.39302802  0.          0.
  0.35719973  1.70480847  1.86363554  1.47832179  1.76848674  0.          0.
  0.03969282  1.42903972  0.          0.95353317  0.          2.5380187 ]",220
348,"[ 2.63636279  0.          3.33851385  0.79940104  1.26677668  0.
  3.23791838  0.          3.74680638  0.          2.76219988  0.          0.
  1.2651273   0.          3.76199889  3.15068293  0.          0.
  0.22758195  1.30730128  1.40226686  1.2366749   1.52531075  0.          0.
  0.1557235   1.22366548  0.          0.65737528  0.          2.11587143]",270
349,"[ 2.30164266  0.          3.10239029  0.58703345  1.14211118  0.
  2.91411304  0.          3.45408869  0.          2.50999284  0.12476376
  0.          1.16769302  0.          3.70645189  3.07367492  0.          0.
  0.28761432  1.24996901  1.47013783  1.30855298  1.39505017  0.          0.
  0.22301136  1.13730872  0.          0.77386332  0.          1.92747653]",689
350,"[ 2.36394596  0.          2.63020515  0.83879358  1.04928792  0.
  4.43554688  0.          3.32622766  0.          3.80940747  0.32259244
  0.          1.18377697  0.68893695  3.05759954  3.54632926  0.          0.
  0.47552004  2.30073738  1.506042    2.23426867  2.41116762  0.          0.
  0.          1.14453077  0.          0.03211134  0.          2.13093042]",283
351,"[ 2.45163584  0.          2.38687396  1.2862488   1.01448488  0.
  4.53174305  0.          3.31970286  0.          3.94814754  0.35534579
  0.          1.03462958  0.60107791  3.2171495   3.69209075  0.          0.
  0.          2.25987601  1.60346675  2.40972161  2.39698219  0.          0.
  0.          1.26546836  0.          0.          0.          2.43587112]",284
352,"[ 3.10564613  0.          2.98358464  1.21034634  1.23594022  0.
  5.07138538  0.          4.12204123  0.          4.9161377   0.04269382
  0.          1.49509454  0.89061594  3.67057776  4.24638987  0.          0.
  0.41421887  2.62523556  1.95604658  2.54555631  2.67230272  0.          0.
  0.          1.26687837  0.          0.          0.          2.57915783]",285
353,"[ 2.6203053   0.          2.98069668  0.86989772  1.20579731  0.
  4.66950417  0.          3.61721206  0.          4.51159096  0.30970263
  0.          1.31343901  0.97325003  3.72868395  4.13868189  0.          0.
  0.53187901  2.62618566  1.86667395  2.63049388  2.66775656  0.          0.
  0.          1.32845151  0.          0.05186173  0.          2.35435057]",286
354,"[ 3.29956651  0.          3.19415975  1.24359751  1.53358757  0.
  4.89348602  0.          3.98284674  0.          4.94350004  0.          0.
  1.52871776  1.400334    4.52184963  4.27606535  0.          0.
  0.90030152  2.73979521  1.75380945  3.05948782  2.84724021  0.          0.
  0.          1.07137549  0.          0.10826378  0.          2.5242753 ]",287
355,"[ 2.38380671  0.          2.32841611  0.79619789  0.66409028  0.
  3.84906936  0.          3.25157809  0.          3.78505707  0.44215134
  0.          1.22799337  0.47854733  3.09222317  3.27597594  0.          0.
  0.          2.35363245  1.96754789  2.214818    2.21836495  0.          0.
  0.          1.30556202  0.          0.05504075  0.          2.64574528]",743
356,"[ 2.1993494   0.          2.2095592   0.79202807  0.80802643  0.
  3.91895008  0.          3.1306591   0.          3.82814002  0.39801732
  0.          1.20561016  0.30502072  2.97015977  3.19768333  0.191544    0.
  0.          1.99078429  1.74808538  2.18553329  2.15271449  0.          0.
  0.          1.34147942  0.          0.          0.          2.52423906]",744
357,"[ 2.21431613  0.15944415  2.37647772  0.3386834   0.38256949  0.
  4.20959949  0.          2.9599638   0.          3.37982726  0.30051497
  0.          1.16921043  0.3698594   2.82182455  3.15397549  0.          0.
  0.11322556  1.881446    1.08744049  1.81793523  2.27190828  0.          0.
  0.          1.148996    0.          0.          0.          2.21482468]",745
358,"[ 2.10767341  0.          2.0051856   0.87936449  0.5052411   0.
  3.99192953  0.          3.22221971  0.          3.54334426  0.22583245
  0.          1.02866149  0.17109323  2.673455    2.97677541  0.          0.
  0.          2.30648112  1.84536624  1.76326311  2.0904696   0.          0.
  0.          1.20529211  0.          0.          0.          2.75141287]",277
359,"[ 2.1423533   0.          2.19081688  0.74193132  0.75977236  0.
  3.86308479  0.          3.18106437  0.          3.55387211  0.34935915
  0.          1.13952053  0.32146034  2.97608852  3.26478338  0.          0.
  0.          2.03780222  1.50564575  2.21047497  2.04830074  0.          0.
  0.          1.20931137  0.          0.          0.          2.28684473]",746
360,"[ 2.01146936  0.          2.236655    1.0170126   0.54388058  0.
  4.31397963  0.          3.0860467   0.          3.51884174  0.48165113
  0.          1.07730508  0.3926599   2.69711947  3.55205917  0.42733532
  0.          0.          2.2790451   1.66850257  1.92066872  2.18742108
  0.          0.          0.          1.20791137  0.          0.          0.
  2.33543396]",747
361,"[ 2.54356623  0.          3.82716322  0.99293524  1.12234914  0.
  3.45836115  0.          3.03980541  0.3440111   3.3691597   0.50480998
  0.          2.38150263  0.22649354  3.81347632  3.02447963  0.45163548
  0.          1.15954435  1.26492727  0.66619611  1.81229413  2.79046082
  0.          0.          0.          0.84119654  0.          0.          0.
  1.27894378]",464
362,"[ 3.45711327  0.          3.56580806  0.84471035  0.75551522  0.
  3.91458654  0.          3.63062143  0.          4.58230066  0.          0.
  2.17629027  0.10701615  4.06491995  3.25331616  0.          0.
  0.92023116  0.96595907  0.33719808  1.57740259  2.715487    0.03486194
  0.          0.46942809  0.5823245   0.          0.          0.
  2.11046267]",302
363,"[ 2.90628195  0.          4.08703804  0.81132972  1.05743492  0.
  3.40450478  0.          3.28438663  0.09389344  3.25387287  0.38203532
  0.          2.54797006  0.18050326  3.95114875  2.91819859  0.60544276
  0.          1.46276975  1.55586505  0.82265025  1.86552954  2.53384781
  0.          0.          0.11698928  0.66878557  0.          0.12567385
  0.          1.26509035]",1174
364,"[ 2.36833787  0.05196673  2.01149082  0.50420213  0.59877336  0.
  2.93421674  0.          2.70623469  0.          3.4591465   0.73817497
  0.          1.81019354  0.          2.64994597  2.27144599  0.          0.
  0.2519252   0.30533633  0.82102555  1.25114226  2.30650735  0.30732471
  0.          0.20981504  0.88779616  0.          0.          0.
  1.84394491]",226
365,"[ 1.71846592  0.          1.66577601  0.04954815  0.18219419  0.
  2.05451369  0.          2.63172722  0.          3.04869103  0.43304136
  0.          1.09088385  0.          2.07359505  2.0110929   0.          0.
  0.          0.31028944  1.22075236  0.53604829  1.65029156  0.          0.
  0.27800104  1.16005242  0.          0.          0.          1.6969527 ]",574
366,"[ 3.25765085  0.          3.2539053   0.26397869  0.69769442  0.
  3.80454016  0.          3.55709028  0.          4.41734695  0.20104043
  0.          2.4262948   0.          3.69047475  2.99111748  0.          0.
  0.73727417  0.61966622  0.53541416  1.64322627  2.75033569  0.05699011
  0.          0.54945958  0.63915002  0.          0.          0.          2.0579133 ]",402
367,"[ 3.01070929  0.45855385  2.87236977  1.31489635  0.54373044  0.
  4.13411283  0.          4.03043604  0.          4.44777107  0.          0.
  2.07822013  0.          3.90352654  3.49621677  0.          0.          0.4344418
  1.71541715  0.44837418  0.23197664  2.00604606  0.          0.41239718
  1.55123389  0.30194926  0.          0.          0.          1.78742087]",227
368,"[ 2.86807227  0.74078101  2.41694093  1.3823663   0.72246605  0.
  3.70368075  0.          3.46632814  0.          4.08349705  0.          0.
  1.70021355  0.07691614  3.72864008  3.13801861  0.          0.
  0.25404137  1.63157046  0.50616819  0.37783957  1.7730509   0.          0.
  1.17363787  0.37510639  0.          0.01546106  0.          1.67797208]",228
369,"[ 2.70464802  0.56691414  2.46924996  1.42823195  0.783158    0.
  3.99042487  0.          3.56272268  0.          4.38164186  0.          0.
  1.70537496  0.13093825  3.16334724  2.99676704  0.          0.          0.
  1.34426677  0.19182499  0.41392034  1.62095201  0.          0.
  1.39081228  0.1764853   0.          0.          0.          1.5721209 ]",229
370,"[ 2.72403169  0.60604018  2.44311905  1.23308706  0.5774684   0.
  4.43332672  0.          3.80984068  0.          4.68564606  0.          0.
  1.65482581  0.          3.46550131  3.40274739  0.          0.
  0.12666775  1.55993772  0.24908556  0.08466996  1.77992475  0.
  0.34264928  1.65601575  0.37878236  0.          0.          0.
  1.67317116]",769
371,"[ 2.84831476  1.04129386  2.50322747  1.59105194  0.49421778  0.
  3.93129635  0.          3.28871775  0.          4.2270875   0.          0.
  1.96979487  0.0899068   3.27952123  2.96563363  0.          0.
  0.05941139  1.34877717  0.22693241  0.51406652  1.84490287  0.          0.
  1.40421069  0.          0.          0.          0.          1.52619755]",770
372,"[ 2.97712779  0.67338741  2.32790804  1.28695965  0.87672365  0.
  3.96593094  0.          3.33122587  0.          4.07917404  0.          0.
  1.77397013  0.49046573  3.39317155  3.01824903  0.          0.
  0.45612934  1.40161669  0.20481122  0.47100294  1.74607027  0.
  0.35051218  1.14765906  0.28362617  0.          0.          0.
  1.50755394]",771
373,"[ 2.75919104  0.15093273  2.34648776  1.06059945  0.66204488  0.
  3.82910061  0.          3.69753504  0.          4.37301636  0.          0.
  1.63368428  0.          2.94677448  2.80915713  0.          0.          0.1007826
  1.55165195  0.56548733  0.          1.6078217   0.          0.13444838
  1.24645221  0.38892058  0.          0.          0.          1.91112614]",773
374,"[ 3.15250564  0.70897567  2.75529599  1.20409167  0.43288586  0.          4.22858
  0.          3.54294729  0.          4.39115953  0.          0.
  2.10632491  0.18777534  3.54682946  2.93443274  0.          0.
  0.43293673  1.57118964  0.13604251  0.13772342  1.86967015  0.
  0.27955875  1.35188854  0.0800496   0.          0.          0.
  1.58851981]",774
375,"[ 2.06731653  0.49390733  2.72469425  0.49070755  0.72985762  0.          2.5057714
  0.          2.51403761  0.          2.15794396  0.02214898  0.
  1.47225606  0.69980091  2.9757731   2.37616158  0.          0.
  1.01815379  1.65981865  0.61392218  1.5085181   1.74529374  0.          0.
  0.          0.73024046  0.          0.7659688   0.          1.3811388 ]",663
376,"[ 2.18753815  0.84397608  2.62007833  0.83738542  0.81379449  0.
  2.07946539  0.          2.65692306  0.          2.61351418  0.34717765
  0.          1.2382549   0.62662029  3.39987206  2.40595126  0.          0.
  1.10131848  1.63160825  0.87799126  1.78254652  1.81090105  0.          0.
  0.          1.0924437   0.          1.03668535  0.          1.15172541]",280
377,"[ 1.9664582   0.73184818  2.92227125  0.6234628   0.79685849  0.
  2.37294531  0.          2.68396783  0.          2.62726307  0.40010574
  0.          1.67813885  0.34475008  3.46945286  2.58687186  0.          0.
  0.97009921  1.64166737  0.58043927  1.52111065  1.63668633  0.          0.
  0.          0.66847777  0.          0.85191941  0.          1.45734954]",778
378,"[ 3.33930421  0.          3.08662176  0.99837577  1.50536144  0.
  3.96397924  0.          4.20910501  0.          3.77520323  0.          0.
  1.89692998  0.85772038  4.31644773  3.86602664  0.          0.          0.8155815
  1.5514158   0.46644279  0.82889843  2.2069397   0.          0.
  0.75567329  1.27624917  0.          0.75586808  0.          2.16692352]",238
379,"[ 3.23185182  0.          3.12134838  1.31138361  1.59723878  0.
  4.22251511  0.          4.49293423  0.          4.08417273  0.          0.
  1.693699    1.04836488  4.33177423  4.08672237  0.          0.
  0.48611507  1.5324682   0.80626994  1.30186903  2.43306613  0.          0.
  0.51869404  1.57517242  0.          1.10369968  0.          2.52067184]",446
