,embedding,node_id
342,"[ 0.37299147  0.35941994  2.71217394  2.40883946  0.63907331  1.94380057
  0.          0.04007417  0.77909613  0.          0.          2.71143198
  0.          0.          3.68977451  0.69945973  0.73553044  0.          0.
  1.32637084  0.          1.81143212  0.          0.          2.71724129
  0.17704383  1.39183474  0.          2.42890406  2.24941921  2.16042185
  1.2478832 ]",975
343,"[ 0.48163378  0.30575344  2.69959784  2.36077881  0.2756862   1.80316186
  0.          0.16277424  0.87233055  0.          0.          3.02117634
  0.          0.          3.35074735  0.51103556  0.78290612  0.          0.
  0.89799911  0.          2.15715361  0.          0.          2.6378839   0.
  1.10648179  0.          2.48091745  1.8922087   2.20381355  1.0586369 ]",266
344,"[ 0.47421288  0.64495492  2.653157    2.12550926  0.64431357  1.56115031
  0.          0.57775587  0.64117408  0.          0.          2.9436202   0.
  0.          3.57392883  0.963036    0.32968438  0.          0.
  0.91760969  0.02277492  2.25135493  0.          0.          3.09925771
  0.1957452   1.3152734   0.          2.96290398  2.01254749  2.60046601
  0.87280107]",272
345,"[ 0.30571687  0.69194764  2.38188624  2.20524836  0.3556982   1.91302001
  0.          0.          0.30299246  0.          0.          3.0298872   0.
  0.          3.75982475  0.60565042  0.78448445  0.          0.
  0.95145434  0.          1.83929515  0.          0.          2.6553967   0.
  1.4701854   0.          2.33523893  2.2568655   2.27867937  1.07077968]",976
346,"[ 0.          0.79065001  2.62987518  2.96022439  0.          2.00808382
  0.64010113  0.          0.92946064  0.          0.          2.47237182
  0.          0.32103598  4.16529036  0.          1.93962157  0.          0.
  1.62718713  0.60245138  1.70134592  0.          0.          2.65123773
  0.          1.23932123  0.          2.52899456  3.02241111  2.06594634
  0.83365929]",219
347,"[ 0.          0.99653101  3.09886193  3.80390859  0.          2.36951804
  0.79432809  0.          1.1976124   0.          0.          3.17533898
  0.          0.08340891  5.29816961  0.01609191  2.37052846  0.          0.
  2.08780479  0.93379343  2.30755877  0.          0.          3.47731256
  0.          1.67226684  0.          3.03566432  3.9159646   2.2564826
  1.11771894]",220
348,"[ 0.          0.92324013  2.67879987  3.01888847  0.          1.67494464
  0.56035507  0.          0.73099709  0.          0.          2.8826108   0.
  0.31581444  4.45305824  0.02040533  1.89661694  0.          0.          1.3601445
  0.40008846  1.90028775  0.          0.          2.92119098  0.20648289
  1.18571734  0.          2.83904719  2.82396293  1.85692501  0.71810013]",270
349,"[ 0.          1.01576018  2.66742539  3.11505699  0.          2.03811336
  0.43016908  0.          0.92697227  0.          0.          2.88314748
  0.          0.06904645  4.3060832   0.          1.78969646  0.          0.
  1.50994313  0.61388767  1.80952203  0.          0.          2.92613006
  0.08568245  1.41174746  0.          2.56108689  3.24288344  1.87715447
  0.96930492]",689
350,"[ 0.          0.61027557  3.34669328  3.7595396   0.          1.58787012
  0.13368833  0.          0.          0.92356902  0.          3.82857966
  0.          0.          3.2657063   0.53964823  1.23834848  0.          0.
  2.43911624  0.33227563  0.98662299  0.          0.          2.87163973
  0.37492999  2.63793206  0.          2.47148752  3.8358655   2.88823676
  1.17802131]",283
351,"[ 0.          0.68586576  3.43543291  3.6668694   0.          1.79352283
  0.38602933  0.          0.          0.99720609  0.          3.87597609
  0.          0.          3.04807425  0.40316048  1.55837035  0.          0.
  2.66103959  0.49758452  1.17787421  0.          0.          2.89571047
  0.54534817  2.73582888  0.          2.22068095  3.8496201   2.62750793
  1.13313508]",284
352,"[ 0.          0.94933951  3.42672801  4.28536892  0.          1.7790885
  0.36914912  0.          0.          0.35201439  0.          3.88055277
  0.          0.          3.5542264   0.25714943  1.70876086  0.          0.
  2.7588923   0.0941093   0.89588475  0.          0.          2.81676221
  0.39525568  2.84161496  0.          2.43233395  3.80674648  2.62449718
  1.31285655]",285
353,"[ 0.          1.09553409  3.64544988  4.29384375  0.          1.70744514
  0.10086917  0.          0.          0.83761394  0.          3.88291454
  0.          0.          3.61698341  0.33383289  1.83799648  0.          0.
  2.78766847  0.23808055  1.15073144  0.          0.          2.96864653
  0.94580549  3.00881076  0.04809383  2.73558331  4.01890707  2.86127281
  1.07033813]",286
354,"[ 0.          1.56316268  4.1899786   5.29668379  0.          2.29697132
  0.21185626  0.          0.          0.2887668   0.          4.5992794   0.
  0.          4.51556683  0.28437647  2.27692413  0.          0.          3.1886344
  0.41355884  1.28800774  0.          0.          3.59725714  0.8681097
  3.47267127  0.          3.18209434  4.72623873  3.3877964   1.28469646]",287
355,"[ 0.          0.61315334  3.03418255  3.27672315  0.          1.58341455
  0.          0.          0.          1.16386533  0.          3.39303231
  0.          0.          2.92660975  0.36739719  1.38611019  0.          0.
  2.44049549  0.65412682  1.06410158  0.          0.          2.66061759
  0.68537897  2.60690594  0.          1.96821761  3.92949486  2.72694921
  1.15862226]",743
356,"[ 0.          0.64875144  3.05522513  3.33946514  0.          1.18584704
  0.32335877  0.          0.          1.14603817  0.          2.92139864
  0.          0.          2.7395525   0.63016534  1.04160142  0.          0.
  2.14036632  0.39739242  1.11831975  0.          0.          2.50425601
  0.88255465  2.59602427  0.          2.18339634  3.4939332   2.31199312
  1.30339897]",744
357,"[ 0.          0.47429055  3.1910069   3.15664887  0.          1.39910734
  0.26842791  0.          0.          0.95454961  0.          3.10283113
  0.          0.          2.93568373  0.5889346   1.15146554  0.          0.
  1.9267956   0.29477644  1.28075516  0.          0.          2.68564487
  0.5021469   2.55248618  0.          2.09945989  3.6264236   2.44103956
  1.29547286]",745
358,"[ 0.          0.3499966   3.29599667  3.55171871  0.          1.43851137
  0.24520402  0.          0.          0.99506098  0.          3.16299772
  0.          0.          3.33813906  0.55287969  1.20302856  0.          0.
  1.93366969  0.40515301  1.13901699  0.          0.          2.7539463
  0.16116545  2.33677816  0.01081392  2.14775372  3.58080101  2.53048658
  0.92449498]",277
359,"[ 0.          0.53583026  3.0031352   3.43036938  0.          1.27974021
  0.44341934  0.          0.          1.10064065  0.          3.01818061
  0.          0.          2.85904694  0.37866965  1.26931238  0.          0.
  2.50953078  0.55941629  1.05507803  0.          0.          2.64435005
  0.6193583   2.49739885  0.11391947  1.85780621  3.41756701  2.49406862
  0.85054702]",746
360,"[ 0.          0.44013071  2.99016643  3.34748721  0.          1.35535669
  0.36218065  0.          0.          0.82805228  0.          3.16885233
  0.          0.          3.01174521  0.48038918  1.2154597   0.          0.
  2.03130341  0.22978733  0.93860245  0.          0.          2.79318881
  0.33702028  2.29587531  0.          2.17063212  3.53948164  2.4707675
  1.2782737 ]",747
361,"[ 0.          1.05749941  3.34081054  3.36062455  0.578601    1.99909198
  0.          0.          0.          0.23415618  0.          4.32257032
  0.          0.          4.05201387  0.17982495  1.02584231  0.          0.
  3.07326913  0.81905544  2.2464087   0.          0.          4.17323828
  1.34227705  3.13696003  0.          2.78568482  4.16916418  2.62925005
  1.5341506 ]",464
362,"[ 0.          1.58279967  3.12277007  3.69231462  1.07021928  2.45519686
  0.          0.          0.          0.26030636  0.          4.99885273
  0.          0.          4.74251604  0.14745358  1.51229393  0.          0.
  3.45252395  0.93853986  2.64680815  0.          0.          4.98785877
  1.57834852  3.00230932  0.          3.36213875  4.94206572  2.88382006
  1.62581551]",302
363,"[ 0.          1.07121563  3.06046963  3.00957465  0.50873208  2.12205291
  0.          0.          0.          0.33870959  0.          4.03902578
  0.          0.          3.91880536  0.23583293  1.14556968  0.          0.
  3.01503491  0.97956043  2.24073982  0.          0.          4.14711189
  1.66284466  3.11746669  0.          2.76442528  4.27351427  2.43179297
  1.68854296]",1174
364,"[ 0.          1.91557503  2.85565615  3.24255443  1.50487792  2.20016527
  0.          0.          0.          0.          0.          4.96667194
  0.          0.          4.74190855  0.22863096  1.68742001  0.          0.
  2.92069578  0.4854663   2.69330382  0.          0.          4.42863894
  1.03172302  2.29298115  0.          3.21534491  4.27063608  2.70848894
  2.04915953]",226
365,"[ 0.          1.47732878  2.09873748  2.37904549  0.68968147  1.46838629
  0.          0.17226167  0.          0.          0.          3.7221899   0.
  0.          3.26604891  0.26349348  1.77497995  0.          0.          2.376966
  0.69341713  1.84956479  0.          0.          3.07892728  1.03353429
  1.62240863  0.          2.37942648  3.07711411  1.80182099  1.66612089]",574
366,"[ 0.          1.93474972  3.01596355  3.66248584  1.38182008  2.72800064
  0.          0.          0.          0.0463876   0.          5.47932434
  0.          0.          5.06571817  0.2985391   1.71298862  0.          0.
  3.52975702  0.88601732  2.80657744  0.          0.          5.3011713
  1.31825542  2.69895029  0.          3.65765524  5.27951145  2.99062586
  2.12426782]",402
367,"[ 0.          0.9257279   2.3481009   3.13359118  0.56014884  1.28614271
  0.          0.          0.          0.10550524  0.          2.53574204
  0.          1.08856678  3.23537064  0.25838181  0.74441421  0.          0.
  1.35549307  0.04791886  1.91606998  0.          0.          2.9427278
  1.2222749   1.57045019  0.          2.59217143  2.99851632  1.78769815
  1.40908444]",227
368,"[ 0.          0.91548604  2.24925113  2.70889163  0.32230788  1.31639779
  0.02469786  0.          0.          0.05650397  0.          2.62942982
  0.          1.1224252   3.08218622  0.          0.90950221  0.          0.
  1.52775276  0.28134915  1.78169119  0.          0.          2.77504253
  1.49306619  2.09743738  0.          2.11641431  2.80312586  1.99378932
  1.51562774]",228
369,"[ 0.          1.17129791  2.11511993  2.79937005  0.52131206  1.16785002
  0.          0.          0.          0.25752625  0.          2.50205612
  0.          0.51787871  2.93194461  0.          0.91517335  0.          0.
  0.97787112  0.18162499  1.77151692  0.          0.          2.83747888
  1.48487723  1.6012044   0.          2.29754019  2.68437219  1.54676759
  1.23236775]",229
370,"[ 0.          0.61504412  2.21899509  2.62694383  0.47475868  1.26958871
  0.          0.13457489  0.          0.12432678  0.          2.5787611   0.
  1.14623356  3.17060637  0.01907367  0.55629545  0.          0.
  1.10152149  0.24222706  2.00103641  0.          0.          2.99347115
  1.33799589  1.68283963  0.          2.46287036  2.49554348  1.69344807
  1.52064288]",769
371,"[ 0.          0.96872759  2.11694765  2.88422441  0.51698971  1.13315427
  0.03458022  0.          0.          0.01380633  0.          2.72139215
  0.          0.95829028  3.28639841  0.17031777  0.59243512  0.          0.
  1.15438402  0.08051005  2.10294604  0.          0.          3.17512178
  1.41142619  1.90302539  0.          2.56604671  2.76030445  1.92586255
  1.62903714]",770
372,"[ 0.          1.20118797  2.36726046  3.18354154  0.43584612  1.42742658
  0.          0.26664639  0.          0.0727654   0.          2.97792077
  0.          0.64786863  3.95031238  0.34087357  0.91200429  0.          0.
  1.495767    0.05546819  2.15479279  0.          0.          3.51198721
  1.61808562  1.91143179  0.          2.92140508  2.84781408  1.98372245
  1.41910684]",771
373,"[ 0.          0.82848328  2.25062418  2.83457208  0.28575161  1.04763627
  0.          0.07557075  0.          0.07463803  0.          2.64092135
  0.          0.95946193  3.41370344  0.23595816  0.71329486  0.          0.
  1.31921613  0.09858616  1.87491667  0.          0.          3.19767904
  1.34281671  1.74228871  0.          2.74637771  2.69593191  1.96957338
  1.31111646]",773
374,"[ 0.          0.81316173  2.11797404  3.0439024   0.45164642  1.12873304
  0.          0.          0.          0.09942516  0.          2.46733856
  0.          0.86609572  3.6994946   0.          1.05548537  0.          0.
  1.51277137  0.01551333  1.90707028  0.          0.          3.10502672
  1.46450222  2.11535406  0.          2.45530176  2.80751467  1.89344108
  1.56955147]",774
375,"[ 0.          1.0848912   2.79148507  3.26299024  0.          2.27310324
  0.2349074   0.61303002  0.78491676  0.          0.          3.12233043
  0.          0.68966889  4.58204079  0.10254442  2.04611683  0.          0.
  1.1024524   0.29705217  1.38049352  0.          0.          2.65632105
  0.          1.48444319  0.          2.62036681  2.70661139  1.86692822
  0.49985388]",663
376,"[ 0.          1.28964794  2.57202458  3.11671686  0.          2.37688637
  0.75531322  0.3065635   0.55751169  0.          0.          3.74222755
  0.          0.32515076  4.96519756  0.06832004  2.41523504  0.          0.
  1.19577312  0.18315329  1.50182903  0.          0.          2.71726942
  0.          1.13577199  0.          2.33553529  2.91465163  1.65513599
  0.87053204]",280
